"FL_DATE","ORIGIN","DEST","meanDelay"
"77632","1990-01-26","PHL","TPA",25.5
"77633","1990-01-26","PHX","ABQ",5.05882352941176
"77634","1990-01-26","PHX","ATL",2
"77635","1990-01-26","PHX","AUS",5
"77636","1990-01-26","PHX","BNA",14.5
"77637","1990-01-26","PHX","BUR",1
"77638","1990-01-26","PHX","BWI",2.25
"77639","1990-01-26","PHX","CLE",0
"77640","1990-01-26","PHX","CLT",4
"77641","1990-01-26","PHX","COS",3.33333333333333
"77642","1990-01-26","PHX","CVG",3
"77643","1990-01-26","PHX","DAY",0
"77644","1990-01-26","PHX","DFW",3.36363636363636
"77645","1990-01-26","PHX","DRO",17
"77646","1990-01-26","PHX","DSM",9
"77647","1990-01-26","PHX","DTW",6.16666666666667
"77648","1990-01-26","PHX","EGE",5
"77649","1990-01-26","PHX","ELP",4.4375
"77650","1990-01-26","PHX","EWR",8
"77651","1990-01-26","PHX","FAT",9.5
"77652","1990-01-26","PHX","FLG",0
"77653","1990-01-26","PHX","HNL",2
"77654","1990-01-26","PHX","HOU",8.25
"77655","1990-01-26","PHX","IAD",3
"77656","1990-01-26","PHX","IAH",1.85714285714286
"77657","1990-01-26","PHX","ICT",0
"77658","1990-01-26","PHX","IND",5.5
"77659","1990-01-26","PHX","JFK",10.6666666666667
"77660","1990-01-26","PHX","LAS",10.7407407407407
"77661","1990-01-26","PHX","LAX",7.92105263157895
"77662","1990-01-26","PHX","LBB",0
"77663","1990-01-26","PHX","LGB",7.8
"77664","1990-01-26","PHX","LNK",14
"77665","1990-01-26","PHX","MAF",20
"77666","1990-01-26","PHX","MCI",1.16666666666667
"77667","1990-01-26","PHX","MEM",0
"77668","1990-01-26","PHX","MKE",9
"77669","1990-01-26","PHX","MSP",1.11111111111111
"77670","1990-01-26","PHX","OAK",7.71428571428571
"77671","1990-01-26","PHX","OKC",2.5
"77672","1990-01-26","PHX","OMA",1
"77673","1990-01-26","PHX","ONT",12.1111111111111
"77674","1990-01-26","PHX","ORD",6.91666666666667
"77675","1990-01-26","PHX","PDX",0
"77676","1990-01-26","PHX","PHL",9.5
"77677","1990-01-26","PHX","PIT",3
"77678","1990-01-26","PHX","PSP",17
"77679","1990-01-26","PHX","PUB",6
"77680","1990-01-26","PHX","RNO",8
"77681","1990-01-26","PHX","SAN",13.5555555555556
"77682","1990-01-26","PHX","SAT",5.66666666666667
"77683","1990-01-26","PHX","SEA",0
"77684","1990-01-26","PHX","SFO",9.41666666666667
"77685","1990-01-26","PHX","SJC",3.83333333333333
"77686","1990-01-26","PHX","SLC",3.33333333333333
"77687","1990-01-26","PHX","SMF",6
"77688","1990-01-26","PHX","SNA",3.75
"77689","1990-01-26","PHX","STL",0
"77690","1990-01-26","PHX","SUX",4
"77691","1990-01-26","PHX","TUL",22.5
"77692","1990-01-26","PHX","TUS",4.94117647058824
"77693","1990-01-26","PHX","YUM",1.25
"77694","1990-01-26","PIA","MLI",45
"77695","1990-01-26","PIA","STL",0
"77696","1990-01-26","PIT","ABE",4
"77697","1990-01-26","PIT","ABQ",18.5
"77698","1990-01-26","PIT","ACY",4
"77699","1990-01-26","PIT","ALB",5
"77700","1990-01-26","PIT","ATL",4.30769230769231
"77701","1990-01-26","PIT","AVP",43.6666666666667
"77702","1990-01-26","PIT","BDL",6.66666666666667
"77703","1990-01-26","PIT","BGM",2
"77704","1990-01-26","PIT","BNA",17.5
"77705","1990-01-26","PIT","BOS",16.625
"77706","1990-01-26","PIT","BTV",14.3333333333333
"77707","1990-01-26","PIT","BUF",6.66666666666667
"77708","1990-01-26","PIT","BWI",24.5714285714286
"77709","1990-01-26","PIT","CLE",3.25
"77710","1990-01-26","PIT","CLT",12.6666666666667
"77711","1990-01-26","PIT","CMH",16.25
"77712","1990-01-26","PIT","CRW",10
"77713","1990-01-26","PIT","CVG",22
"77714","1990-01-26","PIT","DAY",13.75
"77715","1990-01-26","PIT","DCA",13.6666666666667
"77716","1990-01-26","PIT","DEN",6.33333333333333
"77717","1990-01-26","PIT","DFW",5.5
"77718","1990-01-26","PIT","DTW",6.09090909090909
"77719","1990-01-26","PIT","ELM",7
"77720","1990-01-26","PIT","ERI",9.4
"77721","1990-01-26","PIT","GRR",7.33333333333333
"77722","1990-01-26","PIT","GSO",11
"77723","1990-01-26","PIT","HTS",3
"77724","1990-01-26","PIT","IAD",15
"77725","1990-01-26","PIT","IAH",13
"77726","1990-01-26","PIT","ICT",22
"77727","1990-01-26","PIT","IND",11.5
"77728","1990-01-26","PIT","ISP",11.3333333333333
"77729","1990-01-26","PIT","ITH",0
"77730","1990-01-26","PIT","JFK",30
"77731","1990-01-26","PIT","LAS",4
"77732","1990-01-26","PIT","LAX",13.2
"77733","1990-01-26","PIT","LEX",11
"77734","1990-01-26","PIT","LGA",23.5454545454545
"77735","1990-01-26","PIT","MCI",48.3333333333333
"77736","1990-01-26","PIT","MCO",24.2
"77737","1990-01-26","PIT","MDT",6.28571428571429
"77738","1990-01-26","PIT","MDW",3.5
"77739","1990-01-26","PIT","MEM",23
"77740","1990-01-26","PIT","MHT",14.5
"77741","1990-01-26","PIT","MIA",30
"77742","1990-01-26","PIT","MKE",6
"77743","1990-01-26","PIT","MSP",1.8
"77744","1990-01-26","PIT","MSY",9.66666666666667
"77745","1990-01-26","PIT","ORD",9.70588235294118
"77746","1990-01-26","PIT","ORF",9
"77747","1990-01-26","PIT","ORH",7
"77748","1990-01-26","PIT","PBI",8.5
"77749","1990-01-26","PIT","PHF",16
"77750","1990-01-26","PIT","PHL",11.2
"77751","1990-01-26","PIT","PHX",7.66666666666667
"77752","1990-01-26","PIT","PVD",22.5
"77753","1990-01-26","PIT","PWM",7.5
"77754","1990-01-26","PIT","RDU",16.4285714285714
"77755","1990-01-26","PIT","RIC",26.25
"77756","1990-01-26","PIT","ROC",15.75
"77757","1990-01-26","PIT","RSW",8.5
"77758","1990-01-26","PIT","SAN",15.6666666666667
"77759","1990-01-26","PIT","SAT",6
"77760","1990-01-26","PIT","SDF",7.5
"77761","1990-01-26","PIT","SEA",13
"77762","1990-01-26","PIT","SFO",37.5
"77763","1990-01-26","PIT","SRQ",37
"77764","1990-01-26","PIT","STL",5.5
"77765","1990-01-26","PIT","SYR",10.75
"77766","1990-01-26","PIT","TOL",3.33333333333333
"77767","1990-01-26","PIT","TPA",7
"77768","1990-01-26","PIT","TRI",15.5
"77769","1990-01-26","PIT","TYS",25.6666666666667
"77770","1990-01-26","PIT","UCA",5
"77771","1990-01-26","PMD","LAS",2.5
"77772","1990-01-26","PNS","ATL",1.9
"77773","1990-01-26","PNS","BTR",4.5
"77774","1990-01-26","PNS","CLT",5.66666666666667
"77775","1990-01-26","PNS","IAH",0
"77776","1990-01-26","PNS","MCO",1
"77777","1990-01-26","PNS","MOB",0
"77778","1990-01-26","PNS","TPA",0
"77779","1990-01-26","PSC","BOI",0
"77780","1990-01-26","PSC","GEG",8
"77781","1990-01-26","PSC","SLC",3
"77782","1990-01-26","PSG","SIT",0
"77783","1990-01-26","PSG","WRG",105
"77784","1990-01-26","PSP","DEN",2
"77785","1990-01-26","PSP","DFW",2.5
"77786","1990-01-26","PSP","LAS",12.3333333333333
"77787","1990-01-26","PSP","ONT",0
"77788","1990-01-26","PSP","PHX",0
"77789","1990-01-26","PSP","SAN",0
"77790","1990-01-26","PSP","SFO",2
"77791","1990-01-26","PSP","SJC",7
"77792","1990-01-26","PSP","SLC",8
"77793","1990-01-26","PUB","COS",0
"77794","1990-01-26","PUB","PHX",0
"77795","1990-01-26","PVD","ATL",6.5
"77796","1990-01-26","PVD","BWI",5.5
"77797","1990-01-26","PVD","PHL",22.25
"77798","1990-01-26","PVD","PIT",44.75
"77799","1990-01-26","PVD","RDU",23.5
"77800","1990-01-26","PWM","ALB",4
"77801","1990-01-26","PWM","BOS",9.4
"77802","1990-01-26","PWM","EWR",11
"77803","1990-01-26","PWM","IAD",4
"77804","1990-01-26","PWM","LGA",0
"77805","1990-01-26","PWM","ORD",15.6666666666667
"77806","1990-01-26","PWM","PHL",0.333333333333333
"77807","1990-01-26","PWM","PIT",18
"77808","1990-01-26","RAP","CPR",0
"77809","1990-01-26","RAP","FSD",0
"77810","1990-01-26","RAP","MSP",0
"77811","1990-01-26","RAP","SLC",21
"77812","1990-01-26","RDM","LAX",0
"77813","1990-01-26","RDM","SEA",5
"77814","1990-01-26","RDU","ALB",0.333333333333333
"77815","1990-01-26","RDU","ATL",5.78571428571429
"77816","1990-01-26","RDU","BDL",6
"77817","1990-01-26","RDU","BNA",32
"77818","1990-01-26","RDU","BOS",31.5
"77819","1990-01-26","RDU","BUF",0.666666666666667
"77820","1990-01-26","RDU","BWI",51.6666666666667
"77821","1990-01-26","RDU","CAE",9
"77822","1990-01-26","RDU","CHS",18
"77823","1990-01-26","RDU","CLE",2.5
"77824","1990-01-26","RDU","CLT",3.72727272727273
"77825","1990-01-26","RDU","CVG",11
"77826","1990-01-26","RDU","DAB",2.5
"77827","1990-01-26","RDU","DCA",1.66666666666667
"77828","1990-01-26","RDU","DFW",6.33333333333333
"77829","1990-01-26","RDU","DTW",1
"77830","1990-01-26","RDU","EWR",13.2857142857143
"77831","1990-01-26","RDU","FLL",22.3333333333333
"77832","1990-01-26","RDU","GSO",0
"77833","1990-01-26","RDU","GSP",2
"77834","1990-01-26","RDU","IAD",0.333333333333333
"77835","1990-01-26","RDU","ISP",0
"77836","1990-01-26","RDU","JAX",1
"77837","1990-01-26","RDU","JFK",32.6666666666667
"77838","1990-01-26","RDU","LGA",23.6
"77839","1990-01-26","RDU","MCO",6.66666666666667
"77840","1990-01-26","RDU","MIA",6.66666666666667
"77841","1990-01-26","RDU","MLB",0
"77842","1990-01-26","RDU","ORF",3.66666666666667
"77843","1990-01-26","RDU","PBI",10.6666666666667
"77844","1990-01-26","RDU","PHL",2.25
"77845","1990-01-26","RDU","PIT",7.42857142857143
"77846","1990-01-26","RDU","PVD",0.666666666666667
"77847","1990-01-26","RDU","RIC",0
"77848","1990-01-26","RDU","ROC",0
"77849","1990-01-26","RDU","RSW",5
"77850","1990-01-26","RDU","SAV",5
"77851","1990-01-26","RDU","SJU",0.5
"77852","1990-01-26","RDU","SRQ",0.333333333333333
"77853","1990-01-26","RDU","STL",0
"77854","1990-01-26","RDU","SYR",0.333333333333333
"77855","1990-01-26","RDU","TPA",8.5
"77856","1990-01-26","RIC","ATL",0.375
"77857","1990-01-26","RIC","BOS",2.5
"77858","1990-01-26","RIC","BWI",0.25
"77859","1990-01-26","RIC","CLT",11.1428571428571
"77860","1990-01-26","RIC","CVG",6
"77861","1990-01-26","RIC","EWR",9.75
"77862","1990-01-26","RIC","GSO",18.5
"77863","1990-01-26","RIC","JFK",35
"77864","1990-01-26","RIC","LGA",21.5
"77865","1990-01-26","RIC","ORF",11.3333333333333
"77866","1990-01-26","RIC","PHL",29
"77867","1990-01-26","RIC","PIT",29.8
"77868","1990-01-26","RIC","RDU",17
"77869","1990-01-26","RIC","SDF",0
"77870","1990-01-26","RNO","DEN",1.25
"77871","1990-01-26","RNO","DFW",3.4
"77872","1990-01-26","RNO","FAT",149
"77873","1990-01-26","RNO","LAS",1.42857142857143
"77874","1990-01-26","RNO","MSP",32
"77875","1990-01-26","RNO","ORD",6
"77876","1990-01-26","RNO","PDX",8.5
"77877","1990-01-26","RNO","PHX",1.66666666666667
"77878","1990-01-26","RNO","SEA",1
"77879","1990-01-26","RNO","SFO",1.28571428571429
"77880","1990-01-26","RNO","SJC",3
"77881","1990-01-26","RNO","SLC",8.25
"77882","1990-01-26","ROA","BWI",1
"77883","1990-01-26","ROA","CLT",14.8571428571429
"77884","1990-01-26","ROA","LGA",0
"77885","1990-01-26","ROC","ALB",0
"77886","1990-01-26","ROC","ATL",0
"77887","1990-01-26","ROC","BOS",11.5
"77888","1990-01-26","ROC","BWI",12.25
"77889","1990-01-26","ROC","CLE",4
"77890","1990-01-26","ROC","DCA",8.5
"77891","1990-01-26","ROC","DTW",0
"77892","1990-01-26","ROC","EWR",28
"77893","1990-01-26","ROC","IAD",2
"77894","1990-01-26","ROC","JFK",0
"77895","1990-01-26","ROC","LGA",30.6
"77896","1990-01-26","ROC","PHL",7.5
"77897","1990-01-26","ROC","PIT",14.75
"77898","1990-01-26","ROC","RDU",0.666666666666667
"77899","1990-01-26","ROC","SYR",2.25
"77900","1990-01-26","ROR","YAP",12
"77901","1990-01-26","RST","LSE",16
"77902","1990-01-26","RST","MSP",4.75
"77903","1990-01-26","RST","ORD",0.5
"77904","1990-01-26","RSW","ATL",2.4
"77905","1990-01-26","RSW","BOS",5
"77906","1990-01-26","RSW","BWI",22.5
"77907","1990-01-26","RSW","CLE",37
"77908","1990-01-26","RSW","CLT",0
"77909","1990-01-26","RSW","CVG",0
"77910","1990-01-26","RSW","DCA",0
"77911","1990-01-26","RSW","DFW",0
"77912","1990-01-26","RSW","DTW",0.333333333333333
"77913","1990-01-26","RSW","EWR",19
"77914","1990-01-26","RSW","IAD",0
"77915","1990-01-26","RSW","JFK",75
"77916","1990-01-26","RSW","MCO",2.25
"77917","1990-01-26","RSW","MEM",0
"77918","1990-01-26","RSW","MSP",0
"77919","1990-01-26","RSW","ORD",7.5
"77920","1990-01-26","RSW","PHL",7.5
"77921","1990-01-26","RSW","PIT",2
"77922","1990-01-26","RSW","RDU",0
"77923","1990-01-26","RSW","SRQ",8.83333333333333
"77924","1990-01-26","RSW","STL",0
"77925","1990-01-26","RSW","TPA",1
"77926","1990-01-26","SAN","ABQ",0
"77927","1990-01-26","SAN","ATL",7
"77928","1990-01-26","SAN","CVG",3
"77929","1990-01-26","SAN","DEN",8
"77930","1990-01-26","SAN","DFW",0.3
"77931","1990-01-26","SAN","DTW",0.5
"77932","1990-01-26","SAN","ELP",9
"77933","1990-01-26","SAN","HNL",149
"77934","1990-01-26","SAN","IAD",14
"77935","1990-01-26","SAN","IAH",4.66666666666667
"77936","1990-01-26","SAN","JFK",1
"77937","1990-01-26","SAN","LAS",16.4666666666667
"77938","1990-01-26","SAN","LAX",2.125
"77939","1990-01-26","SAN","LGB",0
"77940","1990-01-26","SAN","MSP",1.33333333333333
"77941","1990-01-26","SAN","OAK",9.63636363636364
"77942","1990-01-26","SAN","ONT",0.333333333333333
"77943","1990-01-26","SAN","PHX",8.77777777777778
"77944","1990-01-26","SAN","PIT",0.333333333333333
"77945","1990-01-26","SAN","PSP",0
"77946","1990-01-26","SAN","SEA",1.66666666666667
"77947","1990-01-26","SAN","SFO",7.125
"77948","1990-01-26","SAN","SJC",0.888888888888889
"77949","1990-01-26","SAN","SLC",5.25
"77950","1990-01-26","SAN","SMF",9.6
"77951","1990-01-26","SAN","SNA",0
"77952","1990-01-26","SAN","STL",0
"77953","1990-01-26","SAT","ATL",4.66666666666667
"77954","1990-01-26","SAT","AUS",2.5
"77955","1990-01-26","SAT","DAL",5.22222222222222
"77956","1990-01-26","SAT","DEN",1
"77957","1990-01-26","SAT","DFW",2.05263157894737
"77958","1990-01-26","SAT","ELP",3.2
"77959","1990-01-26","SAT","HOU",0.857142857142857
"77960","1990-01-26","SAT","HRL",0
"77961","1990-01-26","SAT","IAH",1.8
"77962","1990-01-26","SAT","LAS",1
"77963","1990-01-26","SAT","LAX",2
"77964","1990-01-26","SAT","MEM",0
"77965","1990-01-26","SAT","MSY",0
"77966","1990-01-26","SAT","ORD",4.5
"77967","1990-01-26","SAT","PHX",14.3333333333333
"77968","1990-01-26","SAT","PIT",1.5
"77969","1990-01-26","SAT","SLC",11
"77970","1990-01-26","SAT","STL",5.75
"77971","1990-01-26","SAV","ATL",0.3
"77972","1990-01-26","SAV","CHS",0
"77973","1990-01-26","SAV","CLT",0
"77974","1990-01-26","SAV","DFW",0
"77975","1990-01-26","SAV","IAD",0
"77976","1990-01-26","SAV","JAX",0
"77977","1990-01-26","SAV","RDU",0
"77978","1990-01-26","SBA","BFL",0
"77979","1990-01-26","SBA","DEN",1
"77980","1990-01-26","SBA","DFW",0
"77981","1990-01-26","SBA","LAS",2.5
"77982","1990-01-26","SBA","ONT",0
"77983","1990-01-26","SBA","SFO",1.75
"77984","1990-01-26","SBN","DAY",1
"77985","1990-01-26","SBN","DTW",0
"77986","1990-01-26","SCC","ANC",0
"77987","1990-01-26","SCK","LAX",0
"77988","1990-01-26","SDF","ATL",3.55555555555556
"77989","1990-01-26","SDF","BHM",0
"77990","1990-01-26","SDF","CLT",6.75
"77991","1990-01-26","SDF","CVG",3.5
"77992","1990-01-26","SDF","DAY",33
"77993","1990-01-26","SDF","DFW",0.333333333333333
"77994","1990-01-26","SDF","DTW",0
"77995","1990-01-26","SDF","IND",1.33333333333333
"77996","1990-01-26","SDF","LEX",2
"77997","1990-01-26","SDF","LGA",13.5
"77998","1990-01-26","SDF","MEM",0.333333333333333
"77999","1990-01-26","SDF","ORD",40.5
"78000","1990-01-26","SDF","PIT",3.25
"78001","1990-01-26","SDF","RIC",0
"78002","1990-01-26","SDF","STL",0
"78003","1990-01-26","SDF","TYS",0
"78004","1990-01-26","SEA","ANC",27.9285714285714
"78005","1990-01-26","SEA","ATL",9.4
"78006","1990-01-26","SEA","BLI",8.33333333333333
"78007","1990-01-26","SEA","BOI",0
"78008","1990-01-26","SEA","BUR",18.5
"78009","1990-01-26","SEA","CLT",65
"78010","1990-01-26","SEA","CVG",2
"78011","1990-01-26","SEA","DEN",7.55555555555556
"78012","1990-01-26","SEA","DFW",2.625
"78013","1990-01-26","SEA","DTW",4
"78014","1990-01-26","SEA","EWR",36
"78015","1990-01-26","SEA","GEG",14.1666666666667
"78016","1990-01-26","SEA","HNL",5.5
"78017","1990-01-26","SEA","IAD",0
"78018","1990-01-26","SEA","IAH",9
"78019","1990-01-26","SEA","JFK",1
"78020","1990-01-26","SEA","KTN",9.33333333333333
"78021","1990-01-26","SEA","LAS",10
"78022","1990-01-26","SEA","LAX",7.86363636363636
"78023","1990-01-26","SEA","MEM",17
"78024","1990-01-26","SEA","MSP",11
"78025","1990-01-26","SEA","OAK",18.8571428571429
"78026","1990-01-26","SEA","ONT",3.33333333333333
"78027","1990-01-26","SEA","ORD",2.5
"78028","1990-01-26","SEA","PDX",8.33333333333333
"78029","1990-01-26","SEA","PHX",14.1666666666667
"78030","1990-01-26","SEA","PIT",7
"78031","1990-01-26","SEA","RDM",0
"78032","1990-01-26","SEA","RNO",5.25
"78033","1990-01-26","SEA","SAN",3.33333333333333
"78034","1990-01-26","SEA","SFO",5.44444444444444
"78035","1990-01-26","SEA","SJC",0.5
"78036","1990-01-26","SEA","SMF",11
"78037","1990-01-26","SEA","SNA",2
"78038","1990-01-26","SEA","STL",2.66666666666667
"78039","1990-01-26","SFO","ABQ",13.5
"78040","1990-01-26","SFO","ATL",3.66666666666667
"78041","1990-01-26","SFO","BOI",0.5
"78042","1990-01-26","SFO","BOS",19.6666666666667
"78043","1990-01-26","SFO","BUR",5.61538461538461
"78044","1990-01-26","SFO","CLE",2.33333333333333
"78045","1990-01-26","SFO","CLT",4.33333333333333
"78046","1990-01-26","SFO","CVG",0
"78047","1990-01-26","SFO","DAY",0
"78048","1990-01-26","SFO","DEN",6.75
"78049","1990-01-26","SFO","DFW",1.92307692307692
"78050","1990-01-26","SFO","DTW",6.2
"78051","1990-01-26","SFO","ELP",16
"78052","1990-01-26","SFO","EUG",0.25
"78053","1990-01-26","SFO","EWR",22.5
"78054","1990-01-26","SFO","GEG",0.666666666666667
"78055","1990-01-26","SFO","IAD",2.5
"78056","1990-01-26","SFO","IAH",2.25
"78057","1990-01-26","SFO","IND",0
"78058","1990-01-26","SFO","JFK",11.3
"78059","1990-01-26","SFO","KOA",0
"78060","1990-01-26","SFO","LAS",0
"78061","1990-01-26","SFO","LGB",1.33333333333333
"78062","1990-01-26","SFO","MCI",3
"78063","1990-01-26","SFO","MEM",10.5
"78064","1990-01-26","SFO","MFR",0
"78065","1990-01-26","SFO","MIA",0.5
"78066","1990-01-26","SFO","MKE",0
"78067","1990-01-26","SFO","MRY",8
"78068","1990-01-26","SFO","MSP",0
"78069","1990-01-26","SFO","MSY",0
"78070","1990-01-26","SFO","OGG",5
"78071","1990-01-26","SFO","ONT",4.1
"78072","1990-01-26","SFO","PDX",0.222222222222222
"78073","1990-01-26","SFO","PHL",2.5
"78074","1990-01-26","SFO","PHX",5.08333333333333
"78075","1990-01-26","SFO","PIT",10.5
"78076","1990-01-26","SFO","PSP",5
"78077","1990-01-26","SFO","RNO",5.14285714285714
"78078","1990-01-26","SFO","SAN",6.41176470588235
"78079","1990-01-26","SFO","SBA",3
"78080","1990-01-26","SFO","SEA",0.882352941176471
"78081","1990-01-26","SFO","SJC",4
"78082","1990-01-26","SFO","SLC",5.375
"78083","1990-01-26","SFO","SMF",4.33333333333333
"78084","1990-01-26","SFO","SNA",1.2
"78085","1990-01-26","SGF","DEN",1
"78086","1990-01-26","SGF","STL",0
"78087","1990-01-26","SHV","ATL",0
"78088","1990-01-26","SHV","BHM",5
"78089","1990-01-26","SHV","BTR",0
"78090","1990-01-26","SHV","DFW",1.5
"78091","1990-01-26","SHV","JAN",0
"78092","1990-01-26","SHV","MEM",0
"78093","1990-01-26","SHV","MLU",6
"78094","1990-01-26","SHV","MOB",3
"78095","1990-01-26","SIT","JNU",6.5
"78096","1990-01-26","SIT","SEA",15
"78097","1990-01-26","SJC","BUR",1.125
"78098","1990-01-26","SJC","DEN",8
"78099","1990-01-26","SJC","DFW",1.42857142857143
"78100","1990-01-26","SJC","LAS",2
"78101","1990-01-26","SJC","LAX",1.66666666666667
"78102","1990-01-26","SJC","LGB",3.75
"78103","1990-01-26","SJC","ONT",0
"78104","1990-01-26","SJC","ORD",10.4285714285714
"78105","1990-01-26","SJC","PDX",0.166666666666667
"78106","1990-01-26","SJC","PHX",2.83333333333333
"78107","1990-01-26","SJC","PSP",33.5
"78108","1990-01-26","SJC","RNO",2.5
"78109","1990-01-26","SJC","SAN",0.666666666666667
"78110","1990-01-26","SJC","SEA",5.125
"78111","1990-01-26","SJC","SLC",5
"78112","1990-01-26","SJC","SNA",0.384615384615385
"78113","1990-01-26","SJC","STL",10
"78114","1990-01-26","SJC","TVL",13.6666666666667
"78115","1990-01-26","SJU","ATL",7.25
"78116","1990-01-26","SJU","BDL",0
"78117","1990-01-26","SJU","BNA",0
"78118","1990-01-26","SJU","BOS",0
"78119","1990-01-26","SJU","BWI",0
"78120","1990-01-26","SJU","CLT",0
"78121","1990-01-26","SJU","DFW",0
"78122","1990-01-26","SJU","EWR",0.75
"78123","1990-01-26","SJU","IAD",0
"78124","1990-01-26","SJU","JFK",0.0909090909090909
"78125","1990-01-26","SJU","MCO",8.66666666666667
"78126","1990-01-26","SJU","MIA",3.75
"78127","1990-01-26","SJU","ORD",0.5
"78128","1990-01-26","SJU","PHL",34.5
"78129","1990-01-26","SJU","RDU",0
"78130","1990-01-26","SJU","STT",73
"78131","1990-01-26","SLC","ABQ",1
"78132","1990-01-26","SLC","ANC",8.5
"78133","1990-01-26","SLC","ATL",9.75
"78134","1990-01-26","SLC","BIL",1.33333333333333
"78135","1990-01-26","SLC","BIS",5
"78136","1990-01-26","SLC","BOI",9.5
"78137","1990-01-26","SLC","BOS",0
"78138","1990-01-26","SLC","BUR",14.5
"78139","1990-01-26","SLC","BZN",0.333333333333333
"78140","1990-01-26","SLC","COS",0.333333333333333
"78141","1990-01-26","SLC","CPR",4.5
"78142","1990-01-26","SLC","CVG",6
"78143","1990-01-26","SLC","DEN",10.125
"78144","1990-01-26","SLC","DFW",1.7
"78145","1990-01-26","SLC","FAT",16
"78146","1990-01-26","SLC","FCA",7
"78147","1990-01-26","SLC","FSD",0
"78148","1990-01-26","SLC","GEG",4.5
"78149","1990-01-26","SLC","GTF",3
"78150","1990-01-26","SLC","HLN",13
"78151","1990-01-26","SLC","IAD",0.5
"78152","1990-01-26","SLC","IAH",3
"78153","1990-01-26","SLC","IDA",3
"78154","1990-01-26","SLC","JFK",6.5
"78155","1990-01-26","SLC","LAS",11.4285714285714
"78156","1990-01-26","SLC","LGB",18
"78157","1990-01-26","SLC","MCI",2
"78158","1990-01-26","SLC","MCO",1
"78159","1990-01-26","SLC","MSO",2.5
"78160","1990-01-26","SLC","MSP",1.14285714285714
"78161","1990-01-26","SLC","MSY",3.5
"78162","1990-01-26","SLC","OAK",6.5
"78163","1990-01-26","SLC","OKC",0
"78164","1990-01-26","SLC","OMA",2.5
"78165","1990-01-26","SLC","ONT",6
"78166","1990-01-26","SLC","ORD",1
"78167","1990-01-26","SLC","PDX",13.3333333333333
"78168","1990-01-26","SLC","PHX",7.44444444444444
"78169","1990-01-26","SLC","PSC",7.5
"78170","1990-01-26","SLC","PSP",3
"78171","1990-01-26","SLC","RAP",0
"78172","1990-01-26","SLC","RNO",76
"78173","1990-01-26","SLC","SAN",36.75
"78174","1990-01-26","SLC","SAT",10.5
"78175","1990-01-26","SLC","SFO",7.125
"78176","1990-01-26","SLC","SJC",8.75
"78177","1990-01-26","SLC","SMF",1.5
"78178","1990-01-26","SLC","SNA",11
"78179","1990-01-26","SLC","STL",0.4
"78180","1990-01-26","SLC","TUL",2
"78181","1990-01-26","SLC","TUS",1
"78182","1990-01-26","SMF","BUR",3
"78183","1990-01-26","SMF","DEN",1.4
"78184","1990-01-26","SMF","DFW",0.428571428571429
"78185","1990-01-26","SMF","LAS",16
"78186","1990-01-26","SMF","LAX",1.23076923076923
"78187","1990-01-26","SMF","MSP",67
"78188","1990-01-26","SMF","OAK",5
"78189","1990-01-26","SMF","ONT",5.66666666666667
"78190","1990-01-26","SMF","ORD",6.2
"78191","1990-01-26","SMF","PDX",9.66666666666667
"78192","1990-01-26","SMF","PHX",10.6666666666667
"78193","1990-01-26","SMF","SAN",6.6
"78194","1990-01-26","SMF","SEA",3.33333333333333
"78195","1990-01-26","SMF","SFO",0
"78196","1990-01-26","SMF","SLC",2.25
"78197","1990-01-26","SMF","SNA",0.571428571428571
"78198","1990-01-26","SNA","DEN",0
"78199","1990-01-26","SNA","DFW",2.16666666666667
"78200","1990-01-26","SNA","IAH",0
"78201","1990-01-26","SNA","LAS",1.375
"78202","1990-01-26","SNA","MSP",3.66666666666667
"78203","1990-01-26","SNA","OAK",0.5
"78204","1990-01-26","SNA","PDX",0
"78205","1990-01-26","SNA","PHX",1.625
"78206","1990-01-26","SNA","SAN",0
"78207","1990-01-26","SNA","SEA",0
"78208","1990-01-26","SNA","SJC",0.384615384615385
"78209","1990-01-26","SNA","SLC",6.5
"78210","1990-01-26","SNA","SMF",0.857142857142857
"78211","1990-01-26","SNA","STL",0
"78212","1990-01-26","SPN","GUM",6.71428571428571
"78213","1990-01-26","SRQ","ATL",12.3333333333333
"78214","1990-01-26","SRQ","CLE",0
"78215","1990-01-26","SRQ","CLT",0
"78216","1990-01-26","SRQ","CVG",4
"78217","1990-01-26","SRQ","DCA",0
"78218","1990-01-26","SRQ","DFW",8
"78219","1990-01-26","SRQ","DTW",0
"78220","1990-01-26","SRQ","EWR",15
"78221","1990-01-26","SRQ","IAH",0
"78222","1990-01-26","SRQ","LGA",2.5
"78223","1990-01-26","SRQ","MCO",0.666666666666667
"78224","1990-01-26","SRQ","ORD",0
"78225","1990-01-26","SRQ","PBI",0
"78226","1990-01-26","SRQ","PHL",139
"78227","1990-01-26","SRQ","PIT",60
"78228","1990-01-26","SRQ","RDU",0
"78229","1990-01-26","SRQ","RSW",2.5
"78230","1990-01-26","SRQ","STL",0
"78231","1990-01-26","SRQ","TPA",0
"78232","1990-01-26","STL","ABQ",6.5
"78233","1990-01-26","STL","ATL",0.428571428571429
"78234","1990-01-26","STL","AUS",0
"78235","1990-01-26","STL","BDL",0.5
"78236","1990-01-26","STL","BNA",0
"78237","1990-01-26","STL","BOS",3.25
